# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            4.678205177 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
              43.978                    4.590557046                   4.859998905                 126.438479852                  -0.269441859
              44.978                    4.584309387                   4.871043061                 130.005678028                  -0.286733673
              45.977                    4.577812910                   4.882392372                 133.524361809                  -0.304579463
              46.977                    4.571066433                   4.894042659                 136.994514437                  -0.322976226
              47.976                    4.564068916                   4.905989746                 140.416306790                  -0.341920830
              48.976                    4.556819449                   4.918229482                 143.790069462                  -0.361410033
              49.975                    4.549317242                   4.930757749                 147.116267204                  -0.381440506
              50.975                    4.541561621                   4.943570474                 150.395475700                  -0.402008853
              51.974                    4.533552016                   4.956663639                 153.628360635                  -0.423111623
              52.974                    4.525287956                   4.970033284                 156.815658967                  -0.444745328
              53.973                    4.516769062                   4.983675518                 159.958162318                  -0.466906456
              54.973                    4.507995040                   4.997586517                 163.056702339                  -0.489591476
              55.972                    4.498965677                   5.011762531                 166.112137942                  -0.512796854
              56.972                    4.489680832                   5.026199887                 169.125344252                  -0.536519054
              57.971                    4.480140434                   5.040894983                 172.097203142                  -0.560754549
              58.971                    4.470344476                   5.055844298                 175.028595214                  -0.585499822
              59.970                    4.460293010                   5.071044384                 177.920393082                  -0.610751374
              60.970                    4.449986141                   5.086491866                 180.773455836                  -0.636505725
              61.969                    4.439424030                   5.102183446                 183.588624555                  -0.662759416
              62.969                    4.428606882                   5.118115895                 186.366718743                  -0.689509013
              63.968                    4.417534946                   5.134286054                 189.108533596                  -0.716751108
              64.968                    4.406208513                   5.150690831                 191.814837971                  -0.744482318
